idx,ant_x,ant_y,ball_x,ball_y,ant_ball_dist,ball_speed_xy,ball_speed_full,next_ball_move,speed_gain,action_norm
748204,11.30315,11.514976,11.750538,10.226611,1.3638324,5.948184,8.2938662,0.59481847,0,1.931266
164603,5.3213854,11.144685,5.5079637,9.8601036,1.2980602,5.9478583,8.8351154,0.59478629,0,2.1920023
164602,5.2743835,11.1234,5.9001698,10.307255,1.028446,5.9478583,9.0641918,0.59478557,0,2.14345
910798,13.277613,6.5184865,13.133464,7.7983913,1.2879966,5.9473515,7.6264038,0.59473491,0,2.5068693
326455,19.666006,12.75978,20.057138,11.915499,0.9304812,6.0296307,8.5305004,0.59472978,-0.30022001,2.230372
910554,5.5617032,19.135777,6.0290728,17.829206,1.3876454,5.9357338,7.9107609,0.59357387,0,2.0211031
428978,3.0972676,15.565988,4.2836657,15.300707,1.2156949,5.9269958,8.0940657,0.59269935,0,2.2836347
747543,12.082424,15.827645,12.739235,15.145148,0.94720781,5.9197149,8.7889156,0.59197193,0,1.481618
747544,12.068564,15.82095,12.444218,14.631927,1.2469518,5.9197149,8.707077,0.59197146,0,1.4729406
303865,9.212616,9.9019957,8.3047256,8.9189892,1.3381206,5.9182434,8.1109667,0.59182453,0,2.0603411
303864,9.214776,10.03129,8.8948374,8.9639826,1.1142288,5.8405676,8.1622171,0.59182453,0.077675819,1.8463341
281837,5.4718862,5.1442695,5.3563042,6.2852778,1.1468476,5.917644,7.6699224,0.59176445,0,2.2322121
281838,5.4083991,5.2212067,5.8167291,6.6570225,1.4927492,5.917644,7.5456815,0.59176409,0,2.003485
925181,8.0241985,6.9937134,7.6387072,5.7001061,1.3498235,5.9169011,7.8515015,0.59168988,0,2.1425281
903202,4.5545878,11.538627,4.8310246,10.374917,1.1960926,5.9154096,7.5842223,0.59154153,0,1.8071867
903203,4.7149887,11.380479,4.4759955,9.901762,1.4979056,5.9154096,7.3876429,0.59154075,0,2.1063974
305644,5.1919956,12.680217,5.4230566,11.509379,1.1934192,5.2554631,7.33392,0.59136319,0.73701477,2.5932581
597440,6.9787297,7.5073066,6.7783895,6.369554,1.1552563,5.9033656,7.7588911,0.59033674,0,1.9936781
970813,12.745584,14.069606,12.510389,15.178362,1.133427,5.1834455,7.5406775,0.58995074,0.88562584,2.2829683
614548,5.8074303,11.284439,6.9313707,11.00462,1.1582491,5.1392317,6.6602206,0.58988142,0.91511965,2.5431123
97182,1.5339656,13.789048,1.5573571,14.995316,1.2064942,5.8971243,7.8537607,0.58971214,0,1.8894949
822111,12.426964,2.9354334,12.028334,4.0371413,1.1716084,5.8926344,8.3054028,0.58965003,0.0038671494,2.1464877
822112,12.268257,3.0112071,12.403652,4.4919195,1.4868897,5.8965015,8.0175791,0.58964968,0,1.6658614
202629,0.44686803,4.1260757,0.056135736,5.3358459,1.2713047,5.8961482,8.1233501,0.58961493,0,1.9102674
86584,9.3065472,4.4572849,9.7291956,3.3380678,1.1963606,5.8405466,7.9108343,0.58958018,0.055253506,2.3063378
86585,9.4214706,4.3353786,9.3352165,2.8994503,1.4385166,5.8958001,7.7155542,0.58958018,0,2.1184244
381379,13.951836,1.5909412,13.496128,0.3568247,1.3155657,5.822289,7.2975802,0.58900774,0.067788124,1.4753983
436038,12.850733,16.251968,12.21867,15.108502,1.3065289,5.8879948,7.8024311,0.58879989,0,1.8724374
436037,12.775942,16.298672,12.782445,15.278334,1.0203588,5.859211,8.0481129,0.5887996,0.028783798,1.2168146
810047,2.9829016,15.537056,4.2703972,15.313426,1.3067728,5.8874016,7.8641596,0.58873993,0,2.1471169
444112,10.814201,6.6159844,10.351559,7.8653226,1.3322477,5.8804088,8.0041552,0.58804059,0,2.104337
876677,11.35663,5.286828,11.739079,6.4843249,1.257086,5.867476,7.8199997,0.58674783,0,2.1008594
706612,4.9443364,3.4942203,5.0070925,4.6792173,1.1866577,5.8671036,7.8666563,0.58671033,0,2.0459881
386003,5.1321654,10.403135,6.1356683,9.7837181,1.1792775,5.3106036,7.8970661,0.58625758,0.6583643,2.4098487
845738,12.729081,13.263956,12.096354,12.081431,1.3411591,5.8615923,7.7498002,0.58615881,0,2.353869
259161,12.536719,2.5891356,13.597933,3.4558108,1.3701459,5.8608961,7.8183923,0.58608991,0,1.676155
420341,9.0555124,2.9345477,8.4005947,3.8430386,1.1199433,5.0630536,6.8653493,0.58603078,0.92841625,2.6949525
102537,11.786077,17.923567,12.431212,16.616392,1.4577057,5.8584261,7.6270947,0.58584309,0,1.7799851
798229,10.381437,20.170826,10.035728,19.024704,1.1971258,5.8580461,8.8113585,0.58580399,0,1.9858464
910553,5.3839412,19.185699,6.2319908,18.378633,1.1707022,5.4551101,8.1650791,0.58570111,0.48062372,2.21244
259160,12.542217,2.4646275,13.013723,3.4917653,1.1301903,5.7442555,8.2477741,0.58531481,0.11664057,1.9261246
895981,7.6895709,9.0422297,8.3360395,7.9893765,1.2354842,5.3157077,7.355401,0.58526248,0.64230776,2.5308282
916047,20.461248,9.4224739,21.050301,8.180275,1.3747876,5.8445358,7.5700374,0.58445388,0,1.8628174
752996,2.8005073,4.7226276,3.2298856,5.9515886,1.3018106,5.8391151,8.2616987,0.58391148,0,2.3985407
215717,0.63246524,19.544424,1.5228088,20.439934,1.2627943,5.8389959,7.7932887,0.58389974,0,1.9310979
938131,1.4405798,3.4281168,2.1801138,4.4438877,1.2564636,5.8389754,7.6218286,0.58389747,0,2.2075486
102536,11.648426,17.954231,12.601375,17.174444,1.2313322,5.5429492,7.9748445,0.58341861,0.31547689,2.4438064
916046,20.287058,9.4566708,21.176149,8.7499142,1.1357766,5.6807194,7.7980928,0.58337528,0.16381645,2.4073946
239729,12.360748,7.7811151,12.606299,8.9536839,1.1980038,5.8308277,7.53509,0.58308297,0,1.9556459
441537,10.311754,6.2975364,11.225286,7.027719,1.1694905,5.8286324,7.9367762,0.58286315,0,2.0648551
877711,10.047756,15.663687,10.045828,16.897104,1.2334191,5.8251023,7.7842278,0.58251119,0,1.9645841
61208,5.7450614,12.687965,6.9812193,12.388561,1.2718998,5.1978388,6.9405389,0.58237231,0.7201705,2.7530997
134384,10.548226,7.3578367,11.246941,8.4254627,1.2759416,5.8229685,7.9949336,0.58229715,0,2.0466442
836274,11.180207,11.79458,11.052629,10.428693,1.3718328,5.8221321,7.6029329,0.58221281,0,2.0013514
465948,7.7808194,7.0979128,7.3132577,5.850265,1.3323809,5.8168101,8.0669146,0.58168107,0,2.1915851
900314,19.346407,6.454093,18.239761,5.7024441,1.3377745,5.8153081,8.7218361,0.58153236,0,2.1339231
900313,19.314781,6.5143633,18.818693,5.6475291,0.99875164,5.8153081,8.8468895,0.58153045,0,1.950801
444111,10.859818,6.5268221,10.063045,7.3607612,1.153387,5.2352796,7.4731755,0.5812251,0.6451292,2.7209911
847054,1.632954,5.691988,2.7675259,5.3452091,1.1863848,5.8119206,8.0867348,0.58119196,0,2.1656573
847055,1.8161105,5.7466927,2.9209177,4.7846246,1.4649826,5.8119206,7.8494058,0.5811919,0,1.8760464
346265,9.0215807,7.5164509,9.6983566,6.2838564,1.4061702,5.8064046,7.5797458,0.58064032,0,1.6472257
346264,8.8715935,7.51126,9.7548637,6.8617406,1.0963767,5.8064046,7.6675882,0.58064032,0,1.9634972
732340,10.891064,8.7889328,10.137139,7.639143,1.3749249,5.8053718,7.2562246,0.58053756,0,2.1089921
689624,6.1806378,7.2395616,6.688199,6.4452515,0.94262767,4.332623,6.2875772,0.58022314,1.7324481,2.573231
90688,7.9970951,20.467382,8.1548843,19.222889,1.2544566,6.083447,7.3896184,0.58019906,-0.98499632,2.208318
239622,5.5508947,0.17003325,5.1811123,1.3645496,1.2504433,5.8014131,7.6951108,0.58014131,0,2.2348273
281118,10.531333,17.973583,11.41014,19.050234,1.3897765,5.7910023,8.39223,0.57910055,0,1.8099691
281117,10.520939,17.878485,10.838034,18.960506,1.1275283,5.7910023,8.6420927,0.57909989,0,2.4331508
609017,12.146692,15.237238,12.887682,14.396452,1.1207081,5.7872252,8.4192944,0.57872266,0,2.4033561
609018,12.288154,15.243587,12.714176,13.844351,1.4626546,5.7872252,8.2467289,0.578722,0,2.0627894
827630,12.928947,11.184705,12.685727,12.345633,1.1861322,4.8430557,7.1265798,0.57863277,1.276515,2.5186963
759830,10.465276,12.696324,11.300142,11.663602,1.3279752,5.7863135,7.4625297,0.57863194,0,1.8477803
790382,13.536116,3.9803627,12.429442,3.3497183,1.2737495,5.7813907,7.3816981,0.57813931,0,1.880556
8427,6.3910279,5.431355,6.6349816,4.2290549,1.2268002,5.7803445,7.4940066,0.57803434,0,1.4876479
925180,8.0050926,7.1415982,8.1567974,5.9563732,1.1948944,5.1375332,7.5474572,0.57800549,0.77936792,2.5528529
757638,13.669399,19.365282,13.696358,18.17639,1.1891979,5.7724953,7.8115487,0.57724971,0,2.2258492
757639,13.684996,19.288687,13.198079,17.884953,1.4857851,5.7724953,7.6492548,0.57724887,0,1.7687784
862564,5.6182442,15.1091,6.1628251,13.71624,1.4955362,5.7712779,7.8347459,0.57712859,0,1.9268266
862563,5.4835796,15.142816,6.3338108,14.267457,1.2203056,5.7712779,8.1144476,0.5771277,0,2.0377226
272190,4.4468546,18.776114,5.8044109,18.568409,1.3733537,5.7710047,7.7128105,0.57709926,0,1.9461653
103561,0.60550439,2.2981822,0.8677178,3.3911076,1.1239402,4.8192878,7.3088083,0.5769369,1.2609076,2.327106
778168,5.0142779,7.5064836,5.461122,6.2575378,1.3264747,5.7686563,7.3874769,0.57686573,0,1.8769251
94994,11.074148,12.718126,10.899319,14.067916,1.3610648,5.7674403,7.4197292,0.57674348,0,1.9845769
732339,10.939633,8.8980675,10.70742,7.7249436,1.1958857,5.456048,7.3060918,0.57669944,0.34932375,2.0281384
169834,13.883046,12.996633,14.2437,14.235765,1.29055,5.7669487,7.5097871,0.57669473,0,1.9403365
229856,12.955107,20.07053,12.642908,18.790945,1.3171202,5.7647829,7.5841446,0.57647759,-0.28552628,2.2731819
121044,0.89878082,11.728453,1.5582967,10.520186,1.3765422,5.764575,7.3171158,0.57645798,0,2.0579977
202628,0.56459671,4.0619802,-0.25182328,4.8487067,1.1337901,5.0789018,7.5183625,0.57631886,0.81724644,2.5133288
970681,1.9791687,7.7160778,2.5332797,8.8761759,1.2856386,5.7617397,8.0189886,0.57617432,0,1.9633429
107479,11.810635,11.056672,11.492482,12.097214,1.0880938,4.9770293,7.4504271,0.57613724,1.0261364,2.6270537
536384,15.621652,7.2718043,15.1745,8.2187138,1.0471783,5.1496849,6.9258475,0.5760681,0.8571434,2.6109424
790381,13.596364,4.090888,12.98739,3.2070863,1.0732918,5.6120234,8.2954016,0.57588971,0.16936731,1.8646334
168991,8.2670012,9.4130621,8.3112602,8.0309563,1.3828143,5.7586155,7.2893653,0.57586098,0,1.735154
730540,9.329607,13.531721,9.6451387,12.350118,1.2230073,5.7549973,7.4026923,0.57549983,0,2.1533017
215716,0.68124783,19.383238,0.95056826,20.379927,1.0324351,5.3359318,7.9094691,0.57537818,0.50306416,2.5203214
798228,10.358575,20.182768,10.568386,19.241329,0.96453488,4.8190193,7.3455129,0.57502228,1.0390267,2.3073421
229855,12.928565,20.099413,13.120604,19.111019,1.0068769,5.7356138,7.8387084,0.5750134,0.029169083,2.4705694
752995,2.8479588,4.6245089,2.7116704,5.7026606,1.0867316,5.2047257,7.8504243,0.57490188,0.6343894,2.2749476
287467,17.321302,19.479691,17.677622,18.286749,1.2450194,5.7471385,7.8803329,0.5747152,0,1.7412692
906764,10.616363,5.2435579,10.485441,6.4252901,1.1889623,4.9434981,7.2409825,0.57442003,1.0581369,2.4858356
840272,1.1919003,0.572285,2.179044,1.5529766,1.3914772,5.743855,7.5699811,0.5743857,0,1.8763412
107048,10.588824,12.242229,10.533719,13.53479,1.2937347,5.7392049,7.4967747,0.57392061,0,1.8471218
759829,10.297823,12.689827,11.318604,12.237073,1.1166822,5.4424005,8.0037508,0.57376814,0.34391308,2.1114786
922408,15.963799,18.861912,16.981646,17.968216,1.3545121,5.7376351,7.4514766,0.57376307,0,2.0192389
135171,9.2451401,1.4647491,9.4927025,2.7335353,1.2927125,5.7346883,7.3234582,0.57346839,0,1.8035083
26031,7.0553384,13.387495,7.8069515,14.511463,1.3521193,5.7319374,7.4502559,0.57319391,0,2.3630447
445689,11.446135,5.9519181,11.922967,6.9464188,1.1029055,5.7305388,8.0007963,0.57305437,0,2.2833841
445690,11.38892,6.1338987,12.476798,7.0936003,1.4506916,5.7305388,7.9296107,0.57305354,0,1.701867
68999,8.4709387,2.9115179,8.1829538,4.1697769,1.2907947,5.7294936,7.4172029,0.57294941,0,1.8821172
991280,4.2353702,7.9994283,4.1615448,6.731689,1.2698871,5.7281442,7.8167315,0.57281458,0,2.3167231
840271,1.2000695,0.42610502,1.6069467,1.5333506,1.1796364,5.5352726,8.0246391,0.57243389,0.2085824,2.5777359
748203,11.159104,11.560019,12.016854,10.733299,1.1913017,4.8311229,7.4085441,0.57241356,1.1170611,2.7122843
761511,14.89997,4.4584379,14.568312,5.5782523,1.1678963,4.4929256,6.2289963,0.57238799,1.6882477,2.5033548
776936,6.0494447,7.211412,6.2971287,6.0350122,1.2021912,5.7206302,7.6657906,0.57206333,0,2.0690541
140227,11.086961,6.6141644,10.887821,7.9803963,1.3806688,5.7199879,7.5525379,0.57199824,0,1.9103707
963011,12.915348,0.1707788,12.464843,1.2264162,1.147748,5.7138872,7.839004,0.5713889,0,2.048383
963012,12.873481,0.23685236,12.867857,1.6314654,1.3946244,5.7138872,7.6158147,0.5713883,0,1.6438606
205884,8.8020782,17.638554,9.6003799,18.620668,1.2656362,5.7138653,7.8017244,0.57138622,0,1.8966936
575516,1.8984795,1.5407583,2.2212186,2.6188405,1.1253541,4.6758695,6.5812807,0.57137567,1.3792977,2.5423639
797815,3.7954974,15.062497,3.7833049,13.57834,1.4842077,5.7126155,7.4054999,0.57126212,0,1.8811419
