idx,ant_x,ant_y,ball_x,ball_y,ant_ball_dist,ball_speed_xy,ball_speed_full,next_ball_move,speed_gain,action_norm
689627,6.1588807,7.2246346,5.2156119,5.4219732,2.0345378,6.0650711,8.1547337,0.60650706,0,1.9846958
689625,6.1468935,7.2434988,6.2142553,6.1105332,1.1349663,6.0650711,8.2015772,0.60650676,0,1.7558912
575518,1.9204798,1.8634464,3.3979893,2.6251187,1.6622814,6.0551672,7.8354726,0.60551691,0,2.0353153
575520,2.0538192,2.1393678,4.6089873,2.6158733,2.5992196,6.0551672,7.9116821,0.60551691,0,2.0255966
575517,1.9014279,1.7050554,2.7924902,2.6297414,1.2841482,6.0551672,7.9800797,0.60551667,0,1.9897921
575519,1.9693384,2.0054693,4.0034885,2.620496,2.1250939,6.0551672,7.8123183,0.60551643,0,2.3308492
614549,5.960834,11.23383,7.0302649,10.423087,1.3420086,6.0543513,7.6237674,0.60543531,0,1.9427729
614552,6.3406029,11.04449,7.3161607,8.6294231,2.6046612,6.0543513,7.5526099,0.60543531,0,2.3540125
614551,6.2372675,11.123489,7.2208619,9.2273111,2.1361063,6.0543513,7.4482999,0.60543531,0,2.2913184
614550,6.1117053,11.18496,7.1255636,9.8251991,1.6961306,6.0543513,7.4724255,0.60543525,0,1.9846944
643656,6.2389884,0.55048245,5.6524057,1.4752718,1.0951322,5.3828683,7.23773,0.60346478,0.83382702,2.5174081
204105,9.699254,13.67223,9.8447895,12.201558,1.4778551,6.0288649,8.7533417,0.60288644,0,2.0332458
204104,9.6672335,13.680153,10.226076,12.668562,1.1556909,6.0288649,8.9863205,0.60288644,0,2.4937298
204108,9.5773945,13.543401,8.7009296,10.800547,2.8794858,6.0288649,8.7046194,0.60288644,0,1.9083469
204109,9.4952507,13.468893,8.319643,10.333543,3.3485034,6.0288649,8.907093,0.60288644,-0.41898727,1.6779721
204107,9.6725225,13.621789,9.0822163,11.26755,2.4271178,6.0288649,8.6098318,0.60288644,0,1.9950639
204106,9.6994095,13.658172,9.4635029,11.734554,1.9380288,6.0288649,8.6262817,0.60288644,0,2.0729864
754222,15.784383,9.4621735,15.364608,8.148633,1.378985,6.0132384,8.566721,0.60132408,0,2.2287364
754221,15.706974,9.5599241,15.879471,8.4592876,1.1140717,5.9344339,8.6151237,0.60132372,0.078804493,1.9807985
754223,15.82629,9.3716974,14.849744,7.8379793,1.8182228,6.0132384,8.5397892,0.60132319,0,1.8844889
536386,15.524868,7.3900909,16.008291,9.0488319,1.7277499,6.0068283,7.7136383,0.60068303,0,1.8273436
536385,15.56683,7.3196187,15.5753,8.632493,1.3129016,6.0068283,7.7328482,0.60068238,0,1.7925495
744739,16.16692,18.825361,15.796965,16.210693,2.6407111,6.0036421,8.2875118,0.60036492,0,1.2838342
744736,16.000788,19.204639,16.464355,17.883572,1.4000411,6.0036421,8.2565145,0.60036457,0,1.7653542
744737,16.079948,19.106237,16.241892,17.325945,1.7876428,6.0036421,8.1496162,0.60036457,0,1.5748917
744735,15.893383,19.283037,16.686821,18.441196,1.156823,6.0036421,8.4763508,0.60036349,0,2.1802046
744738,16.143824,18.997137,16.019428,16.768318,2.2322876,6.0036421,8.1600971,0.60036284,0,2.3755693
107484,11.785397,11.644829,14.135995,13.466673,2.9739583,6.0031657,7.8752413,0.60031682,0,2.2165813
107480,11.739269,11.161156,11.997203,12.375047,1.2409921,6.0031657,7.9788895,0.60031682,0,1.8999282
107482,11.663773,11.404902,13.066599,12.92086,2.0654418,6.0031657,7.6805992,0.60031682,0,2.2804506
107481,11.682694,11.291389,12.531901,12.647953,1.6004428,6.0031657,7.7694778,0.60031641,0,2.1595442
107483,11.659884,11.532269,13.601297,13.193767,2.5553193,6.0031657,7.7164211,0.60031599,0,2.100929
906767,10.617543,5.6354518,12.125111,7.1042557,2.1047907,6.0016351,7.5170379,0.6001637,0,2.4602776
906765,10.590943,5.3577843,11.013481,6.6514144,1.3608884,6.0016351,7.9089246,0.6001637,0,2.103651
906768,10.662508,5.7685666,12.680925,7.3306766,2.5522923,6.0016351,7.5080171,0.6001637,0,2.159245
906770,11.086274,5.9565105,13.792555,7.7835178,3.2652581,6.0016351,7.8659658,0.60016352,0,2.2973423
906769,10.858847,5.8682742,13.23674,7.5570974,2.9165907,6.0016351,7.6262383,0.60016352,0,1.7535639
906766,10.593393,5.507143,11.569296,6.8778353,1.6826119,6.0016351,7.6528497,0.60016352,0,1.8356534
990308,8.9633455,17.970453,9.336112,17.051058,0.99209017,5.9968185,8.5326252,0.59968191,0,1.9705371
990309,8.9396181,17.974724,8.8140278,16.756021,1.2251564,5.9968185,8.4682207,0.59968191,0,1.8991401
305646,5.2149992,12.430769,4.3954735,10.908027,1.7292676,5.9924779,7.7612276,0.59924781,0,1.878154
305647,5.1811972,12.306441,3.8779879,10.605857,2.1425083,5.9924779,7.7355013,0.59924781,0,2.1792951
305648,5.124486,12.159627,3.3605022,10.303687,2.5604982,5.9924779,7.8335199,0.59924781,0,2.071909
305645,5.2137284,12.55506,4.9129591,11.210196,1.3780869,5.9924779,7.9094911,0.59924734,0,1.646549
420344,8.9590635,3.2324843,9.4794617,5.2642446,2.0973468,5.9914699,7.7092042,0.5991475,0,2.1516442
420342,9.0058794,3.0238874,8.7527704,4.3114448,1.3121997,5.9914699,7.8762646,0.59914708,0,1.5641283
420345,8.9965658,3.3448334,9.8428078,5.7406449,2.5408735,5.9914699,7.8113418,0.59914649,0,1.7355049
420343,8.9613943,3.1275885,9.1161165,4.7878447,1.66745,5.9914699,7.7311921,0.59914649,0,1.393099
159944,10.708806,9.7235308,11.63356,8.964694,1.1962456,4.7952795,6.3890557,0.5987314,1.4637375,2.5885191
292074,7.445343,15.494416,7.2948833,13.801228,1.6998606,5.9871788,8.4602823,0.59871835,0,1.9000655
292076,7.5530462,15.291055,6.6501479,12.792184,2.6569872,5.9871788,8.557806,0.59871757,0,2.1982477
292075,7.5059414,15.401542,6.9725156,13.296705,2.1713774,5.9871788,8.452446,0.59871757,0,1.9025987
292073,7.3679819,15.565214,7.6172509,14.305749,1.2838955,5.9871788,8.5810032,0.59871757,0,1.8609234
292072,7.2747898,15.648078,7.9395914,14.810232,1.0695544,5.8850465,8.6601639,0.59867078,0.10213232,2.5979819
401093,15.592981,9.8506994,14.690495,8.9416409,1.2809644,5.9838181,8.3521738,0.59838265,0,1.9931335
401094,15.607406,9.7818708,14.092532,8.9640636,1.7215257,5.9838181,8.2877111,0.5983817,0,2.0342295
401092,15.570923,9.9330387,15.288456,8.9192181,1.0524352,5.9660125,8.571702,0.5983817,0.017805576,2.1197948
401095,15.588516,9.7221413,13.494571,8.9864864,2.2194133,5.9838181,8.3389568,0.5983817,0,1.6955549
75430,19.062614,14.511017,16.687828,13.697145,2.5103779,6.2597136,8.7592993,0.59833872,-2.0578146,1.8467219
399571,9.5825052,12.838788,10.313505,11.98156,1.1265883,5.4303303,7.8911796,0.59826213,0.65210152,2.3739488
540125,11.691177,12.99688,12.428648,11.674209,1.5143716,5.9804039,7.7151079,0.59804052,0,2.2346823
540128,11.709438,12.708587,12.005194,9.9307766,2.7935104,5.9804039,7.7870846,0.59804052,0,2.311512
540124,11.625875,13.011013,12.569799,12.255353,1.2091386,5.9804039,7.9372787,0.59804052,0,2.2478838
540127,11.763926,12.906016,12.146345,10.511921,2.4244459,5.9804039,7.6381955,0.59804052,0,2.3072302
540126,11.735042,12.969961,12.287497,11.093064,1.9565144,5.9804039,7.6138101,0.59803957,0,2.1353035
447287,17.878523,7.5040479,19.91577,9.5453949,2.8840027,5.9745951,7.9780293,0.59746003,0,1.6975446
447284,17.723989,7.1667347,18.380596,8.620265,1.5949553,5.9745951,7.909462,0.59746003,0,2.1123807
447285,17.729763,7.2694421,18.892321,8.9286423,2.0259531,5.9745951,7.8101211,0.59745955,0,1.8196551
447286,17.757401,7.3829408,19.404045,9.2370186,2.4797263,5.9745951,7.8333335,0.59745955,0,1.8974285
447283,17.768465,7.0583982,17.868872,8.3118887,1.2575054,5.9745951,8.1268635,0.59745955,0,2.0267892
741177,4.8681784,14.582593,5.7671251,15.504569,1.2876899,5.9723368,7.5550094,0.59723377,0,2.1748967
741181,5.2283111,14.892212,8.145875,15.284205,2.9437795,5.9723368,7.4534769,0.59723377,0,2.1077724
