idx,ant_x,ant_y,ball_x,ball_y,ant_ball_dist,ball_speed_xy,ball_speed_full,next_ball_move,speed_gain,action_norm
101249,12.10231,12.678865,10.638,10.880768,2.318913,6.3541732,8.1078367,0.6354174,0,2.2034967
101250,12.079744,12.519517,10.116089,10.518327,2.803695,6.3541732,8.2781448,0.50299937,-1.8566661,2.1097758
101247,12.016769,12.966766,11.681825,11.605649,1.4017234,6.3541732,8.1197205,0.6354174,0,2.0510752
60334,10.675828,7.2925272,8.192564,4.6547446,3.6227746,6.2935157,8.7461243,0.48091069,-1.6701035,1.8829441
469150,16.066296,6.7334843,16.521086,4.8001966,1.9860601,6.2911119,8.118269,0.5941146,-1.7947221,2.2397861
469148,15.965446,6.7541423,16.781357,6.0312052,1.0901144,6.2911119,8.1053839,0.62911093,0,2.2839282
469149,16.001637,6.7634196,16.651222,5.4157009,1.4960973,6.2911119,8.0522919,0.62911129,0,2.4181426
75429,19.025496,14.576383,17.311121,13.754999,1.9009868,6.2597136,8.6565523,0.62597215,0,2.0467203
75430,19.062614,14.511017,16.687828,13.697145,2.5103779,6.2597136,8.7592993,0.59833872,-2.0578146,1.8467219
75428,18.948807,14.667293,17.934412,13.812852,1.3262978,6.2597136,8.6643629,0.62597018,0,2.0023539
159949,11.058759,8.9607649,10.52101,6.0687251,2.9416096,6.259017,8.2146482,0.5344097,-2.6044002,2.1064408
159948,11.035374,9.1786184,10.746406,6.6526346,2.5424588,6.259017,8.0024567,0.625902,0,2.5153432
159946,10.908332,9.4925346,11.197194,7.8204536,1.696849,6.259017,7.9329195,0.62590164,0,2.0546474
159945,10.824195,9.6210585,11.422588,8.4043636,1.3558838,6.259017,8.0786295,0.62590212,0,1.9319308
159947,10.982064,9.3456144,10.9718,7.2365441,2.1090953,6.259017,7.9071422,0.62590164,0,2.0764558
337106,14.55702,16.048058,12.239175,15.235626,2.456105,6.2488995,8.4344053,0.52072006,-2.5002673,1.5929484
337105,14.536442,16.134714,12.858798,15.316586,1.8664998,6.2488995,8.3057823,0.62488997,0,1.3558841
337104,14.477856,16.240559,13.478421,15.397546,1.3074937,6.2488995,8.2920189,0.62488985,0,1.0746089
899211,8.660675,8.682518,7.9379973,7.0745578,1.7628951,6.2250047,7.6645336,0.6225006,0,1.6153265
899213,8.472455,8.4691849,6.826242,6.5141759,2.555793,6.2250047,7.705471,0.6225006,0,1.4022393
899214,8.3583813,8.3299885,6.2703643,6.2339849,2.9585547,6.2250047,7.9104977,0.57095653,-2.2723997,1.4576502
899210,8.7233906,8.7491512,8.4938745,7.3547482,1.4131657,6.2250047,7.8305535,0.62249994,0,2.0923662
899212,8.5791378,8.6069679,7.3821197,6.7943668,2.1721821,6.2250047,7.62216,0.6225006,0,1.9459839
337103,14.413324,16.355907,14.098044,15.478506,0.93232751,6.2249689,8.5151901,0.62488997,0.02393055,1.6182132
75427,18.854609,14.776372,18.557705,13.870705,0.95309234,6.2200198,8.8700466,0.62597209,0.039693832,2.1193852
643661,6.2440205,1.0141319,7.6371942,3.8436229,3.1538792,6.2166953,7.966362,0.55648851,-2.2664871,2.0482292
643657,6.1942754,0.63641053,6.0331106,1.9434956,1.3169835,6.2166953,7.7969027,0.62166923,0,2.0278337
643660,6.1415272,0.93545651,7.2361732,3.3685911,2.6680317,6.2166953,7.7400279,0.62166965,0,1.88704
643658,6.1479454,0.72961408,6.4341311,2.4185274,1.7129887,6.2166953,7.6532621,0.62166965,0,2.2317419
643659,6.1386247,0.82904774,6.8351521,2.8935592,2.1788433,6.2166953,7.6339941,0.62166965,0,1.7412429
568653,16.081097,3.9151645,14.791682,1.9965459,2.3116417,6.2031045,8.3872366,0.54058087,-1.8513441,1.6487947
568651,16.034138,3.979255,15.832399,2.6718593,1.3228688,6.2031045,8.2848368,0.6203109,0,2.0367024
568652,16.0863,3.9398401,15.31204,2.3342025,1.7825683,6.2031045,8.2782707,0.62031001,0,1.9480816
615545,3.5612943,15.592562,4.5156622,16.327129,1.2043288,6.1919098,7.9047518,0.61919111,0,1.9321408
615547,3.6520514,15.826331,5.7073622,15.990318,2.0618424,6.1919098,7.6177759,0.61919087,0,2.1732268
615550,3.9679418,16.056593,7.4949126,15.485104,3.5729713,6.1919098,8.1107349,0.45791626,-2.6105304,1.8197747
615548,3.7183735,15.936433,6.3032122,15.821914,2.5873742,6.1919098,7.6609588,0.61919159,0,1.8977456
615546,3.6061995,15.716885,5.1115122,16.158724,1.5688174,6.1919098,7.7003536,0.61919111,0,1.8650786
615549,3.8119807,16.050001,6.8990626,15.653508,3.1124399,6.1919098,7.8278222,0.61919087,0,2.0012288
788705,10.379639,3.1918674,9.9233303,1.7870181,1.4770981,6.1832228,7.0568881,0.61832184,0,2.1915607
788706,10.32644,3.1322052,9.3692255,1.5126282,1.8812999,6.1832228,6.9388905,0.61832267,0,2.0988359
788707,10.244434,3.0594447,8.8151197,1.2382385,2.3151097,6.1832228,6.9585528,0.61832184,0,1.9679806
788708,10.14427,2.9627149,8.2610149,0.96384865,2.7462914,6.1832228,7.1147332,0.55684465,-1.9685168,1.6686949
761514,14.717661,4.9448819,16.117668,6.5112357,2.1008296,6.1811733,7.9870071,0.61811852,0,2.1077564
761515,14.705614,5.0868292,16.648653,6.827662,2.6088119,6.1811733,8.1473875,0.50354534,-1.8481536,2.0671856
761512,14.821404,4.5970211,15.055702,5.8783832,1.3026067,6.1811733,8.0244102,0.61811692,0,1.6370488
761513,14.758007,4.7815046,15.586685,6.1948094,1.6383338,6.1811733,7.9453988,0.61811692,0,2.2719512
80123,13.975568,18.540165,10.691663,18.106274,3.3124454,6.1769176,8.2395878,0.61769176,-0.51740789,1.8590379
80122,14.079612,18.533117,11.30599,18.041893,2.8167849,6.1769176,8.0329676,0.61769176,0,2.1590972
80121,14.182164,18.527153,11.920318,17.97751,2.327672,6.1769176,7.9429874,0.61769193,0,1.8516408
80120,14.222827,18.608757,12.534645,17.91313,1.8258847,6.1769176,7.973598,0.61769176,0,1.8221434
80119,14.256414,18.709229,13.148973,17.848749,1.4024451,6.1769176,8.1234341,0.61769176,0,2.0529921
421930,18.117905,6.2909083,15.860946,4.3659444,2.9663699,6.1677117,8.5568876,0.61677134,0,1.9336331
421927,18.313736,6.7547636,17.465755,5.2869463,1.6951574,6.1677117,8.3540545,0.61677134,0,1.8213362
421929,18.201424,6.4384413,16.395882,4.672945,2.525264,6.1677117,8.3756933,0.61677051,0,1.6839031
421928,18.279186,6.6095662,16.930819,4.9799457,2.1151261,6.1677117,8.3071575,0.61677134,0,1.7531115
421931,18.041601,6.1556497,15.326009,4.0589437,3.4308336,6.1677117,8.8438196,0.44430149,-2.533015,2.1212888
421926,18.316515,6.8959346,18.000692,5.5939469,1.3397447,6.1677117,8.5144758,0.61677134,0,2.4876566
719731,10.320167,17.146496,9.9228945,16.217539,1.0103396,6.1525512,9.0277452,0.61525524,0,1.8764548
719732,10.364763,17.067387,9.3090115,16.258608,1.3299379,6.1525512,8.8365164,0.61525524,0,2.145292
719735,10.277154,16.981724,7.4673629,16.381815,2.8731198,6.1525512,8.9097624,0.61525512,0,1.600759
719734,10.386641,16.967064,8.0812454,16.340746,2.3889582,6.1525512,8.7764387,0.61525476,0,2.2543581
719736,10.175011,16.990274,6.8534799,16.422882,3.3696439,6.1525512,9.146945,0.40808341,-3.076143,1.6034485
719733,10.392418,17.00732,8.6951284,16.299677,1.8388994,6.1525512,8.7517195,0.61525524,0,1.5130213
665585,3.207979,8.2425966,6.6570926,8.4195156,3.4536481,6.1484351,7.9001813,0.61484373,0,2.3203697
665581,2.7459061,7.8605728,4.2058644,8.6195164,1.6454403,6.1484351,7.8661222,0.61484325,0,1.6243101
665583,2.9018314,8.1137209,5.4314785,8.519516,2.5619884,6.1484351,7.6351113,0.61484373,0,1.8574356
665582,2.8123682,7.9859648,4.8186712,8.5695162,2.0894458,6.1484351,7.6891508,0.61484373,0,2.5647252
665584,3.0338259,8.2147408,6.0442858,8.4695158,3.0212214,6.1484351,7.7065902,0.61484325,0,2.257812
665580,2.6972296,7.7195182,3.5930572,8.6695166,1.305758,6.1484351,8.1580296,0.61484373,0,2.0193894
665586,3.359401,8.2611294,7.2698998,8.3695154,3.9120007,6.1484351,8.2072477,0.61484373,-0.56910849,2.1338792
874335,14.284073,4.3003683,16.910723,4.4818573,2.6329124,6.142787,8.64289,0.49272704,-1.8465896,1.8867674
874332,14.285142,3.9140015,15.084213,4.726613,1.139672,6.142787,8.5477514,0.61427909,0,1.8873974
874333,14.266149,4.0453072,15.69305,4.6450276,1.5478092,6.142787,8.46667,0.61427909,0,1.9158164
874334,14.26925,4.1733141,16.301888,4.5634427,2.0697381,6.142787,8.4988031,0.61427724,0,1.6484338
827631,12.880011,11.292789,13.202575,12.605795,1.352047,6.1195707,8.0350513,0.61195672,0,1.9511372
827634,12.839778,11.733608,14.859222,13.39696,2.6162751,6.1195707,7.7657332,0.61195672,0,2.173089
827633,12.837705,11.585442,14.307006,13.133238,2.1341321,6.1195707,7.7330699,0.61195797,0,2.0492804
827632,12.852125,11.430889,13.75479,12.869516,1.6983676,6.1195707,7.8242474,0.61195672,0,2.0443335
827635,12.881871,11.860037,15.411438,13.660682,3.1050007,6.1195707,7.9207053,0.61195672,0,2.0692978
827636,13.03589,11.911509,15.963654,13.924403,3.552963,6.1195707,8.1910477,0.583462,-2.1134915,1.4968586
80118,14.282743,18.831743,13.762894,17.784779,1.1689221,6.1134763,8.6845894,0.61724502,0.063441277,1.9214021
339967,15.382133,18.91177,15.357821,17.922598,0.98947066,6.1116085,8.8857985,0.63752091,0.28555298,2.5752099
228153,7.9453912,16.264673,9.2412291,15.426859,1.5430906,6.1102166,8.7001505,0.61102182,0,2.2508528
228158,8.2386007,15.720672,10.032116,12.475896,3.7074609,6.1102166,8.9074774,0.61102182,-0.52024937,2.1855607
228157,8.183075,15.905684,9.8739386,13.066089,3.3048933,6.1102166,8.646595,0.61102182,0,2.2509432
228156,8.1326876,16.119051,9.7157612,13.656281,2.9276886,6.1102166,8.4916887,0.61102086,0,1.5753742
228154,8.0087948,16.270908,9.3994064,14.836666,1.9977117,6.1102166,8.5189953,0.61102182,0,2.3215346
228152,7.8961101,16.235527,9.0830517,16.017052,1.206881,6.1102166,8.9853592,0.61102182,0,2.2809343
228155,8.0712862,16.238575,9.5575838,14.246473,2.4854677,6.1102166,8.4485893,0.61102182,0,2.4919214
839671,5.9546728,6.0749063,7.1994996,8.1922293,2.4561453,6.1085024,7.6853671,0.61085045,0,2.1780496
839669,5.810503,5.7422013,6.2707953,7.3984661,1.7190351,6.1085024,7.5683413,0.61085016,0,2.4191799
839668,5.7580986,5.5871382,5.8064437,7.0015841,1.4152718,6.1085024,7.6989827,0.6108501,0,2.0796657
839672,6.0902758,6.2223792,7.6638517,8.5891113,2.8421052,6.1085024,7.9274511,0.52138317,-2.1398556,2.0630355
839670,5.8688154,5.9054642,6.7351475,7.7953477,2.0789881,6.1085024,7.5637274,0.61085016,0,2.2116981
525070,4.3673606,14.79212,8.4578075,15.204828,4.1112146,6.0949678,7.9433427,0.33792654,-3.296519,2.1669173
90688,7.9970951,20.467382,8.1548843,19.222889,1.2544566,6.083447,7.3896184,0.58019906,-0.98499632,2.208318
399577,9.8552246,12.000758,8.461916,8.8483324,3.4466066,6.0824318,8.4155607,0.49834928,-2.7305484,1.4646723
399576,9.8575325,12.172738,8.7724762,9.371316,3.0042157,6.0824318,8.1237202,0.60824293,0,1.6748192
399575,9.8726501,12.359006,9.0830364,9.8942995,2.5881011,6.0824318,7.9430933,0.60824293,0,1.6091399
399574,9.8645468,12.523512,9.3935976,10.417283,2.1582384,6.0824318,7.8813291,0.60824341,0,2.3961663
399572,9.7180643,12.755013,10.014718,11.463251,1.3253881,6.0824318,8.1200209,0.6082437,0,1.9898015
399573,9.8070364,12.644634,9.7041578,10.940267,1.7074698,6.0824318,7.9412022,0.60824293,0,1.7004124
103566,0.87610877,2.7856829,3.8737633,3.2632372,3.0354555,6.0801954,7.7954798,0.60801977,0,2.4754014
103568,1.1509053,2.7945838,5.0883546,3.2039123,3.9586687,6.0801954,8.4104204,0.32242364,-3.6506436,2.2579749
103565,0.7090739,2.7564514,3.2664678,3.2928996,2.6130521,6.0801954,7.6598797,0.60801947,0,1.9820298
103562,0.58993798,2.4264991,1.444581,3.3818872,1.2818662,6.0801954,7.9959273,0.60801953,0,1.8913081
103567,1.0198112,2.7988613,4.4810591,3.2335746,3.4884398,6.0801954,8.049222,0.60801947,0,2.0771303
103563,0.59944302,2.5363283,2.0518765,3.3522246,1.6659081,6.0801954,7.7625017,0.60801947,0,2.5432994
103564,0.63876331,2.6440639,2.6591721,3.3225622,2.1312933,6.0801954,7.6487079,0.60801977,0,2.421859
451272,7.0332541,16.378143,7.0990415,12.588686,3.7900283,6.0765371,7.7242618,0.36907065,-2.9827991,2.0659342
451271,7.0485373,16.519991,7.2728767,13.170944,3.3565521,6.0765371,7.4098997,0.60765398,0,1.9800065
451269,7.0565467,16.642809,7.6205473,14.33546,2.3752804,6.0765371,7.1530113,0.60765398,0,2.3939438
451268,7.0599585,16.634649,7.7943826,14.917718,1.8674133,6.0765371,7.2237201,0.60765398,0,2.377471
451267,7.0534163,16.614887,7.9682178,15.499976,1.4421819,6.0765371,7.4245143,0.60765398,0,1.9363508
451270,7.0531073,16.622677,7.446712,13.753201,2.8963447,6.0765371,7.2162132,0.60765302,0,2.3207059
970815,12.579553,14.348597,13.568352,15.737879,1.7052357,6.0690713,7.9879065,0.60690755,0,1.9492059
970816,12.514283,14.480377,14.107433,16.016676,2.2132196,6.0690713,8.0189571,0.60690671,0,2.4265909
970817,12.475176,14.595929,14.646514,16.295473,2.7573826,6.0690713,8.1685619,0.56113315,-2.013011,2.1801348
970814,12.64425,14.209301,13.029271,15.459082,1.3077434,6.0690713,8.0767794,0.60690671,0,1.8061844
689627,6.1588807,7.2246346,5.2156119,5.4219732,2.0345378,6.0650711,8.1547337,0.60650706,0,1.9846958
689626,6.1638017,7.2481575,5.7149339,5.7662535,1.5483932,6.0650711,8.1191387,0.60650742,0,1.8524141
689625,6.1468935,7.2434988,6.2142553,6.1105332,1.1349663,6.0650711,8.2015772,0.60650676,0,1.7558912
689628,6.1167526,7.1858592,4.7162905,5.077693,2.5309403,6.0650711,8.3068447,0.5238241,-1.9655147,2.0688093
575520,2.0538192,2.1393678,4.6089873,2.6158733,2.5992196,6.0551672,7.9116821,0.60551691,0,2.0255966
575519,1.9693384,2.0054693,4.0034885,2.620496,2.1250939,6.0551672,7.8123183,0.60551643,0,2.3308492
575521,2.2190917,2.228483,5.2144866,2.6112509,3.019752,6.0551672,8.1290731,0.48112705,-3.1553421,2.2556372
575517,1.9014279,1.7050554,2.7924902,2.6297414,1.2841482,6.0551672,7.9800797,0.60551667,0,1.9897921
575518,1.9204798,1.8634464,3.3979893,2.6251187,1.6622814,6.0551672,7.8354726,0.60551691,0,2.0353153
614549,5.960834,11.23383,7.0302649,10.423087,1.3420086,6.0543513,7.6237674,0.60543531,0,1.9427729
614550,6.1117053,11.18496,7.1255636,9.8251991,1.6961306,6.0543513,7.4724255,0.60543525,0,1.9846944
614551,6.2372675,11.123489,7.2208619,9.2273111,2.1361063,6.0543513,7.4482999,0.60543531,0,2.2913184
614552,6.3406029,11.04449,7.3161607,8.6294231,2.6046612,6.0543513,7.5526099,0.60543531,0,2.3540125
614553,6.3594141,10.906391,7.4114594,8.0315351,3.0613062,6.0543513,7.7801924,0.52367502,-2.907789,2.1956942
326455,19.666006,12.75978,20.057138,11.915499,0.9304812,6.0296307,8.5305004,0.59472978,-0.30022001,2.230372
204105,9.699254,13.67223,9.8447895,12.201558,1.4778551,6.0288649,8.7533417,0.60288644,0,2.0332458
204104,9.6672335,13.680153,10.226076,12.668562,1.1556909,6.0288649,8.9863205,0.60288644,0,2.4937298
204109,9.4952507,13.468893,8.319643,10.333543,3.3485034,6.0288649,8.907093,0.60288644,-0.41898727,1.6779721
204106,9.6994095,13.658172,9.4635029,11.734554,1.9380288,6.0288649,8.6262817,0.60288644,0,2.0729864
204107,9.6725225,13.621789,9.0822163,11.26755,2.4271178,6.0288649,8.6098318,0.60288644,0,1.9950639
204108,9.5773945,13.543401,8.7009296,10.800547,2.8794858,6.0288649,8.7046194,0.60288644,0,1.9083469
754222,15.784383,9.4621735,15.364608,8.148633,1.378985,6.0132384,8.566721,0.60132408,0,2.2287364
754223,15.82629,9.3716974,14.849744,7.8379793,1.8182228,6.0132384,8.5397892,0.60132319,0,1.8844889
754224,15.845734,9.2652206,14.334881,7.5273256,2.3028147,6.0132384,8.6250792,0.59020507,-1.1085281,2.4469755
536386,15.524868,7.3900909,16.008291,9.0488319,1.7277499,6.0068283,7.7136383,0.60068303,0,1.8273436
536387,15.507552,7.4503407,16.441282,9.4651718,2.2206748,6.0068283,7.8184528,0.56546235,-1.3535876,1.7479049
536385,15.56683,7.3196187,15.5753,8.632493,1.3129016,6.0068283,7.7328482,0.60068238,0,1.7925495
744739,16.16692,18.825361,15.796965,16.210693,2.6407111,6.0036421,8.2875118,0.60036492,0,1.2838342
744740,16.158302,18.624136,15.5745,15.653067,3.0278835,6.0036421,8.5266199,0.52738792,-2.5638468,1.8913728
744738,16.143824,18.997137,16.019428,16.768318,2.2322876,6.0036421,8.1600971,0.60036284,0,2.3755693
744737,16.079948,19.106237,16.241892,17.325945,1.7876428,6.0036421,8.1496162,0.60036457,0,1.5748917
744736,16.000788,19.204639,16.464355,17.883572,1.4000411,6.0036421,8.2565145,0.60036457,0,1.7653542
744735,15.893383,19.283037,16.686821,18.441196,1.156823,6.0036421,8.4763508,0.60036349,0,2.1802046
107483,11.659884,11.532269,13.601297,13.193767,2.5553193,6.0031657,7.7164211,0.60031599,0,2.100929
107481,11.682694,11.291389,12.531901,12.647953,1.6004428,6.0031657,7.7694778,0.60031641,0,2.1595442
107485,11.944346,11.743773,14.670693,13.739579,3.3787885,6.0031657,8.1498718,0.57199967,-2.0989375,2.1018069
107484,11.785397,11.644829,14.135995,13.466673,2.9739583,6.0031657,7.8752413,0.60031682,0,2.2165813
107480,11.739269,11.161156,11.997203,12.375047,1.2409921,6.0031657,7.9788895,0.60031682,0,1.8999282
107482,11.663773,11.404902,13.066599,12.92086,2.0654418,6.0031657,7.6805992,0.60031682,0,2.2804506
906765,10.590943,5.3577843,11.013481,6.6514144,1.3608884,6.0016351,7.9089246,0.6001637,0,2.103651
906768,10.662508,5.7685666,12.680925,7.3306766,2.5522923,6.0016351,7.5080171,0.6001637,0,2.159245
906767,10.617543,5.6354518,12.125111,7.1042557,2.1047907,6.0016351,7.5170379,0.6001637,0,2.4602776
906766,10.593393,5.507143,11.569296,6.8778353,1.6826119,6.0016351,7.6528497,0.60016352,0,1.8356534
906770,11.086274,5.9565105,13.792555,7.7835178,3.2652581,6.0016351,7.8659658,0.60016352,0,2.2973423
906769,10.858847,5.8682742,13.23674,7.5570974,2.9165907,6.0016351,7.6262383,0.60016352,0,1.7535639
906771,11.285811,6.04461,14.34837,8.0099382,3.6389253,6.0016351,8.2165718,0.47551528,-3.1577909,2.3171594
990309,8.9396181,17.974724,8.8140278,16.756021,1.2251564,5.9968185,8.4682207,0.59968191,0,1.8991401
990308,8.9633455,17.970453,9.336112,17.051058,0.99209017,5.9968185,8.5326252,0.59968191,0,1.9705371
990310,8.9240389,17.950626,8.2919436,16.460985,1.6182013,5.9968185,8.5170727,0.53719831,-1.3499684,1.6708494
305648,5.124486,12.159627,3.3605022,10.303687,2.5604982,5.9924779,7.8335199,0.59924781,0,2.071909
305645,5.2137284,12.55506,4.9129591,11.210196,1.3780869,5.9924779,7.9094911,0.59924734,0,1.646549
305646,5.2149992,12.430769,4.3954735,10.908027,1.7292676,5.9924779,7.7612276,0.59924781,0,1.878154
