idx,ant_x,ant_y,ball_x,ball_y,ant_ball_dist,ball_speed_xy,ball_speed_full,next_ball_move,speed_gain,action_norm
80273,11.964755,17.668888,12.140563,16.908009,0.78092647,1.9478912e-19,3.5044567e-16,0.21885739,5.2751212,2.5180039
840270,1.1958526,0.35741276,1.2349222,1.4732275,1.1164985,0.26094487,0.69454205,0.37685147,5.2743278,2.5718307
715651,12.770513,13.940543,13.890932,13.558332,1.183818,6.8683779e-19,5.2231205e-12,0.35415354,5.2729235,2.3856919
965272,18.751423,17.431154,19.405228,16.578274,1.0746468,2.2420121e-05,0.00015666522,0.29429302,5.2727365,2.6429453
45557,14.536758,14.966415,15.420957,14.341825,1.0825527,2.7619444e-19,3.5089685e-16,0.4188396,5.2627339,2.6350498
985958,11.032277,12.514315,11.97188,12.175296,0.99889302,1.5742528e-06,0.00013756832,0.25438872,5.2617698,2.5901172
429828,3.5699284,12.451781,4.7746401,12.26447,1.2191864,8.5935926e-17,1.3501416e-09,0.2614277,5.2588801,2.284538
189683,1.7628871,13.657974,2.1775374,12.81599,0.93854761,0.30571815,0.56391019,0.39073506,5.2586012,2.2412498
511585,1.8754302,19.271025,1.9976416,20.419685,1.1551436,6.4855046e-18,2.2730133e-10,0.26492026,5.2539458,2.6427193
928560,7.842989,6.9549322,7.8578057,5.9272547,1.0277843,3.2469195e-08,8.3634732e-06,0.29061997,5.2526317,2.6059697
568649,15.988317,3.9753687,16.612736,3.2225087,0.97810918,0.69843417,1.1717891,0.33848438,5.2268372,2.7049685
56098,8.4152155,11.75772,9.3281145,11.787846,0.91339594,0.00010928154,0.00054961693,0.22104219,5.2236562,2.4499154
174100,7.6127596,18.796522,8.7105274,18.697845,1.1021938,5.3673382e-08,2.7607521e-05,0.31470025,5.2230229,2.6371887
41660,18.524305,12.286294,18.582682,11.282763,1.0052279,0.0018239422,0.0048217266,0.25344658,5.2229733,2.4461217
34112,9.6118593,9.9910965,10.169837,9.1008453,1.0506599,5.9751423e-19,3.509699e-16,0.34750652,5.2098994,2.5567534
910552,5.3051939,19.215361,6.302103,18.701321,1.121635,0.24814984,0.48674327,0.33021617,5.2069602,2.4919889
739496,19.688372,16.518036,20.02714,15.742999,0.84584028,0.44862127,1.1173519,0.42321771,5.2032561,2.6214697
666306,10.91569,12.186722,11.693903,11.449086,1.0722505,2.5661413e-06,0.00016099043,0.25423571,5.2020283,2.7473817
788568,15.142933,10.358013,15.781188,9.6075039,0.98520744,0.4511998,0.89319193,0.4432959,5.1997647,2.5306165
61207,5.6444507,12.692309,6.8941817,12.603891,1.2528549,3.3389872e-19,4.7543133e-15,0.23225547,5.1978388,2.5900993
329176,12.777431,14.340947,12.70423,13.166116,1.1771096,1.4964084e-19,3.4304623e-16,0.20947765,5.1973014,2.2944276
26029,6.9385247,13.196685,6.9885683,14.322944,1.1273701,3.8619852e-08,3.7485736e-06,0.27529141,5.197299,2.5784256
193472,13.117984,14.016427,14.184642,14.402334,1.1343209,6.5353259e-20,2.1519426e-13,0.28858039,5.195262,2.6935616
970812,12.751863,14.015347,12.298188,15.019393,1.1017852,3.7781362e-07,8.1973252e-05,0.26514229,5.183445,2.5454617
475132,7.5165911,5.3270826,7.2548776,4.2824621,1.0769057,0.22467586,0.35042042,0.17926905,5.1708479,2.6466599
776935,6.0113907,7.2635279,6.6450696,6.3395214,1.1204182,0.55091065,0.93451428,0.46237293,5.1697197,2.6820245
125545,6.0531554,5.1655402,7.0906568,5.0521469,1.0436796,0.00068657397,0.0020151164,0.26628089,5.1618805,2.8196197
591460,13.267559,9.6110687,12.928598,8.4967031,1.1647768,8.8375246e-20,3.5100675e-16,0.29663563,5.1597524,2.3777921
970679,2.1304588,7.514389,1.7559849,8.4991007,1.0535121,5.1515485e-19,3.5119791e-16,0.30244258,5.1580229,2.7676711
45516,17.671103,18.704647,18.48501,17.970411,1.0961514,1.5006965e-12,4.3540098e-08,0.2818799,5.1573973,2.3446674
958383,16.099499,19.669918,16.739431,19.121487,0.8427875,4.4709236e-19,4.2235937e-11,0.28313723,5.153758,2.6644883
479323,12.693052,7.2615314,12.481058,8.4855642,1.2422552,4.905698e-19,1.9939776e-11,0.28112087,5.1536479,2.6676757
759828,10.216919,12.712971,11.281202,12.588938,1.0714865,0.29809192,0.63288045,0.353847,5.1443086,2.5397329
543561,15.25668,8.1294384,16.108225,7.4777317,1.0723103,4.0269944e-07,7.1569099e-05,0.27898529,5.1430225,2.4351728
305579,10.370377,16.538425,11.225496,16.117466,0.9531194,2.1993947e-17,4.1274875e-10,0.11369331,5.1362453,2.3074303
342121,15.86419,7.0642571,16.920074,6.9589801,1.0611197,0.35583755,0.75820053,0.36509803,5.1352634,2.666394
159318,11.401312,15.336655,11.302179,16.440205,1.1079936,2.9918632e-19,4.459773e-16,0.31174549,5.1201124,2.6016555
290681,19.122562,15.220241,20.026493,15.537717,0.95806152,9.7709254e-09,1.4781338e-05,0.22345158,5.1188979,2.5836165
676422,8.7002602,12.366253,9.6023073,11.758224,1.0878363,1.4523607e-06,0.00011236655,0.24988011,5.1167531,2.5543995
910599,2.7767458,13.742247,3.9405386,13.463573,1.1966923,3.6915711e-19,3.5088075e-16,0.28567711,5.1145887,2.6301215
44549,13.907604,14.093275,13.957845,15.333031,1.2407732,4.6372372e-12,2.9076216e-07,0.20535709,5.1046133,2.6536617
951092,7.6332841,3.9735837,8.2051229,3.1076627,1.0376989,5.3106552e-10,9.5921769e-06,0.41539288,5.0999279,2.473206
304691,4.886013,8.4385424,4.7036185,9.6418028,1.217006,2.6218066e-11,2.4474758e-07,0.2885263,5.097343,2.5697558
215715,0.66172141,19.327099,0.62121791,20.293087,0.96683693,0.24213421,0.4978697,0.34060648,5.0937977,2.62305
725650,10.290402,8.9148397,11.03848,8.4039793,0.90586877,3.1434099e-06,8.4595529e-05,0.20227103,5.0887632,2.6787198
844927,4.7163606,6.6759787,4.8161612,5.7839823,0.89756209,7.7851698e-09,1.977925e-06,0.28504393,5.0880852,2.4002104
8371,9.7887506,12.481955,10.529928,11.481647,1.2449733,2.2235496e-07,0.00024854706,0.26425007,5.0840883,2.505163
991278,4.1105766,8.1549358,4.7680001,7.321146,1.0617962,5.2951827e-19,3.4265098e-16,0.28673613,5.0813513,2.7374063
202627,0.56461966,4.0004597,-0.33350158,4.6862855,1.1300348,7.865815e-07,2.241722e-05,0.18180208,5.0789008,2.7514632
804860,10.037745,16.578014,9.8174086,17.658514,1.1027365,5.5258704e-16,2.6945965e-09,0.29985502,5.0711594,2.7443655
293824,7.6479287,8.912076,7.2038569,10.087589,1.256595,0.33160996,0.7040624,0.38553154,5.0678902,2.4646726
553239,5.8355489,3.6677678,6.0652461,4.6814375,1.0393686,7.3226673e-08,6.0123763e-05,0.2309946,5.0646281,2.6544924
647899,4.8421431,7.2302418,5.7844381,6.4184928,1.2437268,2.6824997e-19,4.933128e-14,0.28337032,5.0639086,2.4411752
562415,7.9545465,0.34361523,7.1273856,1.0618806,1.0954908,0.0010385143,0.0015055315,0.26485589,5.0634255,2.6773958
147806,5.5625482,16.627531,5.8416266,17.74441,1.1512178,3.2973032e-19,3.5062392e-16,0.37301129,5.0625701,2.5834775
325453,0.8570115,5.2064872,0.62744409,6.3431239,1.159588,4.2509843e-13,8.8974135e-09,0.28707245,5.0540276,2.6035748
525062,3.4812849,14.11377,3.5887854,15.207373,1.0988741,8.5937258e-18,4.0352238e-10,0.23736434,5.0522914,2.4799058
886162,8.0477171,9.8823662,8.4801311,8.7619047,1.2010062,2.2044891e-19,2.7732779e-12,0.28628182,5.051899,2.5883799
372093,16.038015,19.681065,16.96759,19.776955,0.93450767,0.2892161,0.58653414,0.3230263,5.042315,2.6639395
77825,1.3207207,11.066505,2.418103,10.831839,1.1221927,4.3337068e-19,3.6465578e-14,0.32806107,5.0410924,2.7126241
799296,8.3750572,7.1640792,8.5744123,6.0732102,1.1089354,8.88866e-07,4.1860607e-05,0.27014315,5.0405307,2.6227031
168062,20.199562,20.785505,20.925442,20.222441,0.91866368,8.4982223e-16,5.9286176e-09,0.23638663,5.0405083,2.7923615
392976,5.4049129,-0.48159176,5.8725176,0.46383271,1.0547423,0.0058150897,0.0080445316,0.28042647,5.0389996,2.6791637
982524,18.631496,15.391747,18.835485,14.387353,1.0249,6.71268e-13,8.3629722e-08,0.20005137,5.0350862,2.4443495
99530,12.239957,19.907171,13.336747,20.011177,1.1017106,0.51879245,0.93911958,0.40536225,5.0345831,2.577379
967868,18.850557,7.2105489,19.430307,6.1228471,1.2325605,0.0028396768,0.005065734,0.13790405,5.0335417,2.1288331
134382,10.615568,7.1899328,10.427963,8.2218132,1.0487958,1.2411518e-19,3.8630998e-14,0.27969229,5.0317283,2.6544547
778166,4.8653746,7.7108097,5.7977133,7.0307803,1.1539911,5.9071744e-19,3.4296803e-16,0.28289083,5.0313005,2.6344409
662842,12.490906,9.486371,13.621744,9.5418158,1.1321968,7.5517015e-19,1.2770961e-10,0.28164214,5.0271702,2.4829412
416006,13.495887,10.333151,13.002386,11.361418,1.1405594,4.0368415e-19,7.3459806e-14,0.26711568,5.0257521,2.708879
230220,13.206168,4.6056538,14.075089,4.003231,1.0573248,0.2966274,0.60063541,0.33568281,5.0255833,2.5115941
747654,4.7981091,13.495345,4.6643472,12.405492,1.0980312,3.577421e-19,3.5132753e-16,0.30092758,5.0241947,2.0319502
640038,3.7795386,15.952559,4.9083867,15.705057,1.1556621,0.20655358,0.43947127,0.31982967,5.0185752,2.6313674
203091,4.3265262,8.7144756,4.8473468,7.8339376,1.0230353,4.8386668e-15,1.1077455e-08,0.32643527,5.0060649,2.5098538
121454,5.3263273,12.535518,5.3713193,13.676765,1.1421343,0.35805041,0.87060946,0.42620692,5.0010333,2.7692993
370525,5.2979069,11.294958,6.3900008,11.109585,1.107715,0.33464855,0.75010043,0.37754387,4.99441,2.6329994
511233,11.185938,10.668626,11.329615,11.727373,1.0684516,2.5911473e-07,7.529257e-05,0.25513023,4.9903083,2.6915693
24247,9.5101452,15.753206,9.4617014,14.47869,1.2754364,1.0817854e-19,9.33424e-12,0.27194536,4.9817281,2.4741306
107478,11.757387,11.034362,11.279853,11.937887,1.0219575,5.0852432e-15,3.9326107e-09,0.26569942,4.9770293,2.5904441
511181,6.363626,8.0773649,6.171104,9.1371422,1.0771223,0.50963354,0.78894955,0.39156702,4.9752989,2.6985843
146672,15.084985,11.681664,16.301065,11.571957,1.2210193,3.239769e-13,7.5187259e-08,0.24459949,4.9734063,2.2677634
73317,10.809427,9.5463057,11.908435,9.0083599,1.2236027,4.0400933e-05,0.00019571678,0.20260131,4.9631786,2.5449069
475780,-0.22004436,7.6647716,-0.18322919,8.670989,1.0068908,0.45326528,0.79548973,0.37818199,4.9532895,2.5710733
68997,8.5783958,2.7986259,7.7568803,3.4423101,1.0436556,1.7643699e-15,5.2310889e-09,0.28422064,4.9518747,2.603066
968669,-1.1227158,14.921712,-0.052512839,14.22847,1.2751153,0.00063868403,0.0034780675,0.2532261,4.9515829,2.7097197
140225,11.04153,6.5059762,10.330497,7.3757648,1.1234323,9.4101542e-06,0.001313406,0.26328793,4.9488807,2.4559636
341184,10.822192,19.542967,10.20592,18.434631,1.2681478,3.2203398e-19,3.5039283e-16,0.18581419,4.9463596,2.6574028
151220,5.0664454,15.226624,6.1862235,15.124838,1.1243948,6.5590683e-10,8.6274235e-07,0.25226229,4.9452152,2.6748452
906763,10.572245,5.2132726,10.275112,6.3013611,1.1279292,2.0285423e-17,6.2038569e-10,0.24412438,4.9434981,2.6239738
744877,6.0351815,7.6579866,6.2962575,6.8000994,0.89673364,2.2268533e-07,9.4502866e-05,0.19158775,4.9418564,2.6138346
960226,10.614921,11.687201,11.006018,10.715424,1.0475253,0.0058271321,0.0079961671,0.2866497,4.9400263,2.718401
79932,11.907301,10.890898,12.916496,11.38536,1.1238184,4.8895822e-20,3.4401568e-16,0.23784633,4.938117,2.620399
752994,2.7981613,4.6218424,2.4620974,5.5614347,0.99788409,0.26865432,0.56155586,0.28676018,4.9360714,2.8063612
121078,-0.87603211,7.6023936,0.2692948,7.203794,1.2127057,2.7726696e-19,3.4347872e-16,0.32285598,4.9265733,2.4765768
331518,8.6778431,2.8416679,9.2144175,3.928165,1.2117705,3.4371811e-11,4.4036372e-07,0.30475175,4.9262934,2.727772
239620,5.618391,0.076300092,4.7968111,0.66438121,1.0103629,2.1718453e-08,1.3813581e-05,0.23867123,4.9173322,2.7080755
101158,17.842129,18.995775,18.294098,18.095312,1.0075266,6.2566008e-19,2.3579172e-15,0.26391914,4.9166274,2.4139814
596183,0.85934013,11.297095,0.74677557,12.487079,1.1952955,2.777065e-19,2.2688552e-12,0.30514985,4.9144158,2.4687037
466601,14.671852,17.69409,15.202307,16.639587,1.1804057,1.263649e-07,3.9588227e-05,0.3626731,4.9118962,2.5924041
791867,0.72381407,4.7146063,2.0141673,4.5285716,1.303695,3.1821429e-14,1.9131445e-08,0.24840917,4.9103336,2.5433784
877276,8.9119806,8.3706064,8.309041,9.048213,0.90702087,0.30739492,0.70215762,0.3389754,4.9086032,2.6173048
805228,7.5408936,10.855402,8.4533577,10.958077,0.91822278,0.41945484,0.72050232,0.31409881,4.908165,2.6898296
214349,6.4659324,13.476002,5.918972,14.353441,1.0339563,4.6181783e-19,8.4395951e-14,0.23415245,4.9049764,2.7540331
679243,1.544994,18.373007,2.7051346,18.481298,1.1651838,0.20670195,0.55208009,0.34799096,4.9043508,2.6587343
396797,15.360407,18.279123,15.843239,17.5665,0.86078984,4.6889545e-12,1.2044475e-08,0.23166542,4.9040713,2.38183
241034,15.618803,3.1972656,14.893301,3.8233869,0.95832199,1.4577681e-07,7.794566e-05,0.21394709,4.8964462,2.5618184
99580,14.358482,14.438909,15.525597,14.064769,1.2256167,8.6093117e-17,1.3686329e-09,0.34784913,4.895195,2.7223067
608781,6.2922268,1.5795792,6.1894445,0.64688182,0.93834358,1.1278732e-19,3.516385e-16,0.31539276,4.8947978,2.4755032
379520,0.52400124,15.549713,1.7916133,15.611876,1.2691354,1.3256393e-06,0.00013616295,0.25518042,4.8855925,2.7182281
323535,6.6410413,15.294416,6.9378285,16.222198,0.97409558,2.8982382e-19,3.5411398e-16,0.26342282,4.8855238,2.6057534
785688,10.5686,10.280926,11.324175,9.3058987,1.23352,1.5615267e-13,5.0880743e-08,0.25088933,4.880199,2.4861896
239727,12.377874,7.6780829,11.9519,8.4998732,0.92563152,1.1552071e-19,3.5017711e-16,0.24363296,4.8780026,2.7394865
571279,4.088697,17.429152,5.3364048,17.371117,1.2490568,3.8023952e-19,2.35788e-11,0.32204446,4.8768401,2.5542367
490254,11.953242,15.06225,12.999111,14.895665,1.0590526,0.73172283,1.2593192,0.48193392,4.8745313,2.6202645
623440,12.637704,4.1794572,12.82702,3.1898539,1.007549,4.5534478e-19,6.4149627e-14,0.2707743,4.8712716,2.7786765
375110,18.589285,20.231512,19.287724,19.54283,0.98086709,5.8810897e-06,0.00028130927,0.26290846,4.8708367,2.6006479
90686,8.0084505,20.364103,8.6997175,19.895472,0.83514416,0.28183976,0.4535788,0.29809159,4.8666563,2.4325643
903713,19.152128,19.948366,20.120625,19.944378,0.96850455,8.9913703e-09,5.381753e-06,0.26353559,4.8647537,2.592999
850951,3.6625361,10.384109,3.4324014,9.35882,1.0508,4.9698587e-15,4.2687693e-09,0.22103131,4.8619556,2.5308244
178537,20.75806,19.091202,21.503689,19.165535,0.74932444,7.4740608e-05,0.00029213456,0.29224464,4.8591266,2.6319525
384924,5.2466874,-0.071414858,4.6488276,0.92212212,1.1595482,1.3641837e-12,5.8854357e-06,0.24871336,4.8576212,2.5363929
570378,19.049597,5.809063,20.091999,5.4256783,1.1106693,4.032735e-19,3.508028e-16,0.21760063,4.857286,2.7264657
739543,15.678285,14.668432,15.770469,13.794583,0.87869781,2.2285344e-06,3.2964748e-05,0.27045318,4.8560271,2.734833
935705,0.57288796,7.7569938,0.58974761,8.7653284,1.0084755,1.1161114e-07,1.1319569e-05,0.24147923,4.8557954,2.5464487
49739,1.2558893,6.7140689,2.3174119,6.9911022,1.0970769,0.27213117,0.64569992,0.36288294,4.8539286,2.6224802
886068,15.152968,18.403973,15.754259,17.395304,1.1742928,5.7870386e-07,3.9761399e-05,0.16193323,4.8536706,2.5864699
228201,9.7151585,11.074559,10.883647,10.697112,1.2279379,4.726647e-19,3.5087112e-16,0.18747708,4.8517766,2.6974027
386553,0.55068552,0.2767486,0.024372602,1.1306726,1.003091,0.30929327,0.69673502,0.32781112,4.850678,2.2852907
827629,12.891563,11.129618,12.507974,12.227856,1.1633004,1.9651513e-19,2.7046462e-11,0.21323152,4.8430557,2.4617622
637872,12.193955,8.175621,13.112506,7.749434,1.0126058,5.4202234e-09,7.2953171e-06,0.22625838,4.8415403,2.5711699
718026,16.2829,12.07329,17.478846,12.229825,1.2061465,9.8403109e-07,4.0742085e-05,0.28104237,4.8397036,2.5359581
965434,7.8530474,19.613117,8.8974524,19.496033,1.0509475,1.7311335e-19,1.3990301e-12,0.29785249,4.8336492,2.4441583
73853,13.251555,2.928443,13.471996,2.0261459,0.9288348,0.34989548,0.70272243,0.3278468,4.8312807,2.5979011
748202,11.17433,11.577083,12.088968,10.901824,1.1368984,7.2158816e-17,1.0301493e-09,0.1833058,4.8311229,2.7306149
715598,13.99564,18.592535,15.008283,18.043188,1.1520536,2.4666275e-05,0.00047186602,0.240284,4.8204684,2.5379248
103560,0.5350033,2.284349,0.71957177,3.3695519,1.1007864,3.2169488e-08,2.7438191e-05,0.14970602,4.8192878,2.5639658
451579,15.426081,9.2247448,15.659211,8.0994596,1.1491808,0.23222005,0.56615466,0.31843132,4.819241,2.6612723
798227,10.359787,20.173674,10.713839,19.313978,0.92974663,0.0022012556,0.0071590305,0.16258632,4.8168182,2.6756411
384341,19.617632,16.222057,19.901306,15.269449,0.99394834,2.536763e-05,0.00086832175,0.1905227,4.8160038,2.5057538
108990,13.89607,19.804861,14.000408,18.977287,0.83412522,2.3915639e-10,3.8381006e-07,0.16399786,4.8155074,2.4861989
818566,3.6303947,9.4741383,4.6388679,8.890296,1.1652853,8.3904281e-12,5.9177165e-07,0.20249341,4.815424,2.3675883
772501,17.841072,14.397646,18.163698,13.286843,1.1567066,0.00012359254,0.00028345778,0.27595279,4.8107796,2.7026477
657752,12.586466,12.825869,12.72015,13.960008,1.1419908,0.40660071,0.96350116,0.4164041,4.8102303,2.5014791
247448,15.543666,19.146425,16.64328,19.292439,1.109266,4.7966663e-19,4.647865e-12,0.27518827,4.804626,2.6100488
940647,5.801012,11.573626,6.2105331,12.488426,1.0022813,7.1743389e-09,3.7304401e-06,0.28354996,4.800529,2.5345657
708845,4.7491331,12.706952,5.8280134,12.463489,1.1060096,3.3612365e-17,1.161174e-09,0.25296703,4.7999187,2.6511545
40436,5.567975,19.607216,6.4586387,19.876389,0.93044913,0.3809616,0.89180958,0.34970465,4.7966676,2.7220702
462227,7.5481849,9.8404083,8.6215525,9.4233027,1.151562,2.5668707e-15,4.2140413e-10,0.21495181,4.790216,2.6018877
46724,12.644539,7.6032248,12.671454,6.4386373,1.1648985,0.036221787,0.04836018,0.34573337,4.787271,2.0501311
704939,4.2741323,6.0357499,3.7516832,6.883388,0.99571252,2.5480557e-07,5.6179801e-05,0.2233033,4.7836704,2.7501609
860951,13.767334,20.54594,13.802629,19.428459,1.1180384,1.1195048e-05,2.1855791e-05,0.27712867,4.7818384,2.4920979
479858,8.6152411,18.153133,9.8371248,17.993334,1.2322888,1.3666716e-08,3.9026545e-06,0.15156576,4.7796135,2.3614118
390771,0.60268182,18.866579,1.8402727,19.233732,1.2909037,6.8316623e-08,1.7239887e-06,0.25976977,4.7786784,2.4729936
873292,17.966314,5.0176649,19.118086,4.7701616,1.1780643,2.3694752e-17,6.9793414e-11,0.18731931,4.7740297,2.5508616
741175,4.7889199,14.488909,5.0067115,15.516622,1.0505364,1.2697525e-07,0.00028327093,0.19634137,4.7723346,2.6975901
611690,14.147781,0.80707711,13.72924,1.821059,1.0969665,0.19751862,0.56451148,0.31023538,4.770833,2.576468
451336,3.3616226,10.907066,4.4213271,10.319792,1.2115549,8.9186291e-20,2.4355363e-15,0.18635845,4.7700305,2.6218176
859504,15.675231,10.803956,16.579271,10.339384,1.0164231,1.7307562e-05,0.00013105011,0.18563302,4.7695599,2.5266082
13704,8.3872128,3.9053099,7.8399835,4.781734,1.0332372,1.1890759e-14,6.915271e-09,0.17474461,4.7676663,2.7192683
934690,14.864577,13.953488,15.212915,13.104495,0.91767591,0.52686763,0.89632338,0.35148606,4.7666693,2.5704525
943509,8.7794533,-0.078091584,8.6795225,0.94979876,1.0327365,8.7256637e-08,1.858906e-06,0.22440985,4.7656765,2.5090303
